id,carat,cut,color,clarity,depth,table,x,y,z,price
6508,1.51,Very Good,E,SI2,60.8,57.0,7.32,7.36,4.46,8731
17627,1.51,Ideal,G,VS2,62.0,56.0,7.31,7.37,4.55,13532
15897,1.02,Ideal,F,VS2,62.3,56.0,6.46,6.5,4.02,6942
29943,0.33,Very Good,D,VS2,62.8,55.0,4.4,4.42,2.77,687
19962,1.03,Ideal,G,IF,61.2,56.0,6.54,6.57,4.01,11404
30696,0.5,Very Good,J,SI1,59.4,60.0,5.2,5.26,3.12,1020
1606,1.07,Ideal,G,VS2,61.7,57.0,6.61,6.57,4.05,6640
9640,0.31,Ideal,G,IF,60.8,56.0,4.38,4.4,2.66,914
9662,0.63,Ideal,F,VS1,61.6,56.0,5.49,5.53,3.39,2270
24218,0.3,Ideal,I,VS1,62.3,56.0,4.26,4.23,2.66,427
24062,2.26,Premium,I,VS2,61.6,60.0,8.44,8.37,5.18,15323
15083,0.7,Ideal,E,SI2,62.7,56.0,5.66,5.7,3.56,2298
7043,1.7,Premium,G,VS2,62.0,58.0,7.62,7.59,4.73,16400
28057,2.14,Very Good,I,SI2,63.2,57.0,8.17,8.13,5.14,12872
21540,0.24,Ideal,F,VVS1,61.0,56.0,3.98,4.01,2.44,678
6750,1.8,Premium,I,SI1,61.9,58.0,7.78,7.74,4.79,10913
8781,0.33,Premium,G,VVS2,61.1,58.0,4.45,4.42,2.71,965
7278,0.41,Ideal,D,SI2,62.4,56.0,4.77,4.76,2.97,876
23149,0.32,Ideal,E,VVS1,61.1,56.0,4.41,4.43,2.7,1020
7577,0.4,Ideal,I,VS1,62.1,54.0,4.73,4.75,2.95,735
7948,1.01,Very Good,D,VVS2,63.5,59.0,6.31,6.34,4.02,7785
2428,1.0,Very Good,E,VVS1,63.8,60.0,6.3,6.21,4.0,9744
14545,1.01,Very Good,E,SI1,63.1,60.0,6.37,6.34,4.01,5174
30470,0.9,Premium,H,SI1,61.9,60.0,6.14,6.11,3.79,3389
4911,0.51,Very Good,G,VS2,62.4,57.0,5.09,5.07,3.17,1438
20453,1.0,Very Good,E,SI1,61.5,63.0,6.36,6.31,3.88,4921
28931,0.3,Ideal,H,VS2,61.9,56.0,4.31,4.32,2.67,457
3409,0.3,Premium,G,VVS1,61.0,59.0,4.36,4.39,2.67,1013
20875,0.56,Ideal,I,VS2,61.9,56.0,5.27,5.31,3.28,1415
23768,0.32,Ideal,E,VS2,61.4,54.0,4.42,4.38,2.7,833
21427,0.34,Ideal,G,VVS1,62.1,55.0,4.53,4.49,2.8,1066
17387,1.05,Ideal,F,SI2,62.2,56.0,6.55,6.51,4.06,5798
13228,1.01,Good,F,SI1,59.5,64.0,6.5,6.57,3.9,4989
5371,0.76,Ideal,F,VS2,62.5,57.0,5.83,5.8,3.63,2724
24679,0.9,Premium,D,SI2,62.3,59.0,6.19,6.15,3.84,3450
3242,0.42,Ideal,H,VVS2,61.1,57.0,4.8,4.86,2.95,823
30680,0.72,Ideal,I,VS1,62.2,56.0,5.73,5.75,3.57,2197
16616,0.91,Ideal,I,SI2,61.9,56.0,6.22,6.18,3.84,3945
15838,0.33,Ideal,E,VS2,62.0,56.0,4.42,4.39,2.73,928
3778,0.54,Ideal,H,VS2,61.3,57.0,5.22,5.25,3.21,1601
1424,1.01,Premium,E,SI2,59.0,59.0,6.59,6.55,3.88,3402
19776,0.5,Premium,E,SI2,62.2,61.0,5.04,4.96,3.11,1097
24565,0.3,Very Good,D,SI1,61.7,62.0,4.26,4.29,2.64,709
10626,0.7,Very Good,D,VVS2,62.2,60.0,5.61,5.65,3.5,3453
27194,0.91,Fair,F,SI1,64.5,66.0,6.25,6.19,3.97,3136
471,1.02,Ideal,H,VS2,61.2,57.0,6.47,6.5,3.97,5938
6620,0.28,Ideal,G,VVS2,62.1,55.0,4.2,4.23,2.61,624
25285,0.5,Premium,H,SI1,61.5,58.0,5.1,5.14,3.15,1172
22319,0.31,Ideal,D,VVS2,61.6,56.0,4.42,4.38,2.71,988
18954,0.3,Ideal,D,VS1,61.4,54.0,4.33,4.36,2.67,704
21695,0.71,Ideal,H,VVS1,62.9,58.0,5.67,5.61,3.55,2063
14603,0.42,Ideal,F,VS1,61.0,57.0,4.83,4.88,2.95,910
9330,0.35,Ideal,G,IF,61.6,57.0,4.58,4.55,2.81,1068
20091,0.53,Very Good,G,VS2,62.4,55.0,5.19,5.22,3.24,1443
10171,0.87,Premium,D,SI2,62.2,59.0,6.06,6.12,3.79,2830
4356,0.42,Ideal,G,VS2,62.1,54.0,4.79,4.82,2.98,825
14044,0.37,Ideal,G,SI1,61.9,55.0,4.61,4.64,2.87,984
18622,0.7,Good,I,SI2,64.2,57.0,5.58,5.61,3.58,2640
13480,0.4,Very Good,H,SI1,63.0,59.0,4.73,4.7,2.97,648
24937,0.7,Ideal,F,SI2,61.3,57.0,5.72,5.76,3.52,2262
18661,1.02,Ideal,F,SI1,62.2,57.0,6.41,6.45,4.0,5147
1812,0.7,Ideal,G,SI1,60.1,57.0,5.75,5.78,3.45,2422
31167,1.23,Premium,H,VS1,62.9,59.0,6.82,6.77,4.28,7389
5682,0.61,Ideal,G,I1,61.6,55.0,5.52,5.45,3.38,1170
3506,0.24,Ideal,G,VVS1,62.3,54.0,3.99,4.02,2.49,586
25596,2.01,Very Good,J,VS1,60.6,58.0,8.16,8.21,4.96,14502
20855,0.56,Very Good,F,SI1,61.4,56.0,5.32,5.33,3.27,1438
10337,0.32,Ideal,E,IF,60.8,55.0,4.47,4.41,2.7,1004
5359,0.3,Very Good,J,VS1,63.3,59.0,4.25,4.22,2.68,506
19447,0.9,Ideal,I,VS1,61.7,57.0,6.16,6.19,3.81,3679
28993,1.51,Premium,G,VVS1,62.4,59.0,7.4,7.32,4.59,15223
679,0.32,Ideal,G,VVS1,61.3,55.0,4.39,4.42,2.7,814
23168,0.43,Ideal,F,VVS1,61.1,56.0,4.9,4.93,2.99,1356
12678,0.4,Premium,D,VS1,60.2,60.0,4.75,4.72,2.85,1030
10534,2.05,Premium,H,SI1,59.9,59.0,8.3,8.23,4.98,14299
1261,0.71,Ideal,G,VS1,61.2,56.0,5.75,5.81,3.54,2750
2768,0.41,Ideal,D,VVS2,62.0,57.0,4.77,4.74,2.95,1356
2259,0.52,Ideal,E,SI2,61.7,56.0,5.16,5.2,3.2,1246
28378,1.25,Ideal,J,SI2,61.6,55.0,6.98,6.93,4.28,5373
2639,0.27,Ideal,F,VS1,61.2,56.0,4.15,4.18,2.55,512
27297,2.02,Very Good,F,SI2,62.1,60.0,7.98,8.07,4.99,13453
21814,1.02,Premium,H,SI2,61.9,58.0,6.46,6.42,3.97,4242
3283,0.44,Ideal,D,VS1,62.4,56.0,4.88,4.86,3.03,1239
301,0.3,Very Good,F,IF,62.2,57.0,4.27,4.3,2.66,886
1018,0.42,Ideal,G,VVS1,61.3,56.0,4.79,4.81,2.94,977
28274,0.71,Very Good,G,SI1,61.1,61.0,5.71,5.76,3.49,2409
26145,0.38,Premium,F,VS2,60.0,56.0,4.72,4.66,2.81,1026
22188,0.31,Ideal,J,VS1,62.2,54.0,4.35,4.39,2.71,412
23835,2.13,Premium,I,VS2,62.2,60.0,8.24,8.2,5.11,17712
9324,1.04,Premium,I,VVS2,61.1,59.0,6.53,6.6,4.02,5821
1055,1.31,Premium,I,SI1,61.5,58.0,7.02,7.06,4.33,6570
13138,0.4,Good,F,SI1,63.1,55.0,4.68,4.74,2.97,737
4211,0.23,Very Good,E,VS1,61.2,59.0,3.95,3.97,2.42,428
30746,0.44,Very Good,D,VS1,63.1,57.0,4.87,4.83,3.06,1207
29803,0.72,Premium,E,SI2,62.2,58.0,5.73,5.68,3.55,2376
1428,0.7,Ideal,G,VS2,61.8,54.0,5.71,5.76,3.54,3494
18094,0.93,Premium,G,SI1,61.3,61.0,6.34,6.27,3.86,4504
1421,0.3,Premium,H,SI1,62.7,58.0,4.27,4.23,2.67,554
4033,0.27,Ideal,H,VS2,62.9,56.0,4.1,4.16,2.6,491
862,0.34,Ideal,E,VVS1,62.5,56.0,4.49,4.45,2.8,1052
4818,0.32,Premium,G,VS2,62.8,56.0,4.4,4.37,2.75,720
24474,1.27,Ideal,G,VS1,61.7,56.0,6.9,6.96,4.27,9539
2018,0.56,Ideal,D,VS1,61.0,57.0,5.36,5.32,3.25,1924
23542,0.3,Ideal,E,SI1,61.3,55.0,4.34,4.38,2.67,499
29308,1.26,Premium,I,VS2,61.5,58.0,6.86,7.01,4.27,6301
28966,1.59,Ideal,F,SI1,60.5,56.0,7.59,7.53,4.58,12981
21460,0.51,Ideal,H,VVS1,62.3,57.0,5.11,5.14,3.19,1795
29619,0.38,Ideal,H,VS2,62.2,56.0,4.62,4.67,2.89,700
27429,0.7,Ideal,G,SI1,62.1,57.0,5.69,5.73,3.54,2106
6250,0.32,Premium,H,VS2,61.3,58.0,4.38,4.42,2.7,505
25209,1.0,Very Good,D,VVS2,59.8,62.0,6.54,6.49,3.88,9266
9994,2.09,Very Good,G,SI2,60.4,62.0,8.21,8.25,4.99,18445
15858,1.03,Ideal,D,SI2,62.2,55.0,6.43,6.48,4.02,5265
4245,1.03,Ideal,F,SI1,61.0,57.0,6.49,6.52,3.97,4678
5771,1.78,Premium,H,VS1,62.6,58.0,7.8,7.76,4.85,17666
3457,1.01,Ideal,G,VS2,62.8,57.0,6.38,6.45,4.03,6350
29857,1.02,Fair,D,SI2,66.7,60.0,6.26,6.21,4.18,3696
23993,0.31,Very Good,F,SI1,61.0,61.0,4.32,4.35,2.65,442
10794,0.9,Ideal,F,SI2,61.5,55.0,6.21,6.19,3.81,3932
6261,2.26,Ideal,E,SI2,61.7,57.0,8.39,8.47,5.18,17986
30699,1.13,Ideal,E,SI1,61.5,56.0,6.72,6.69,4.13,6539
5241,1.04,Premium,H,SI2,62.4,60.0,6.4,6.46,4.01,4435
7753,2.17,Good,J,SI2,61.5,60.0,8.24,8.27,5.09,13542
26216,2.03,Ideal,J,VS2,61.8,55.0,8.19,8.14,5.05,13462
1076,1.2,Ideal,F,VVS1,62.1,56.0,6.82,6.81,4.23,12401
2624,0.73,Premium,E,SI1,62.9,59.0,5.74,5.69,3.61,2716
4068,0.7,Good,E,SI1,61.1,61.0,5.67,5.74,3.49,2553
9393,0.32,Very Good,G,VS2,61.3,61.0,4.36,4.35,2.67,720
6845,1.78,Premium,G,SI1,62.5,57.0,7.78,7.75,4.86,13009
9665,0.9,Very Good,D,SI2,60.9,56.0,6.15,6.22,3.75,4078
26287,0.7,Ideal,F,VS1,61.0,56.0,5.74,5.77,3.51,3300
10708,0.3,Ideal,H,VS1,62.3,54.0,4.29,4.31,2.68,526
30165,0.36,Very Good,D,SI1,62.8,58.0,4.47,4.5,2.83,851
5360,1.06,Premium,E,SI2,59.5,61.0,6.71,6.67,3.97,4620
22370,0.38,Ideal,D,VS1,59.7,62.0,4.72,4.74,2.82,1109
24027,1.01,Good,H,SI1,61.1,64.0,6.42,6.45,3.93,4689
6952,0.7,Ideal,D,SI1,61.4,55.0,5.71,5.76,3.52,2746
8389,0.53,Ideal,D,VS2,61.9,55.0,5.19,5.22,3.22,1845
16805,1.24,Premium,H,SI2,62.1,58.0,6.89,6.84,4.26,4891
30509,0.51,Very Good,F,SI1,61.5,60.0,5.12,5.16,3.16,1319
18120,1.5,Good,J,VS2,64.0,56.0,7.23,7.16,4.62,7900
1881,0.5,Fair,F,VS1,62.6,66.0,5.05,5.08,3.16,1888
9543,0.54,Ideal,F,VS1,61.7,56.0,5.25,5.23,3.23,2032
10642,0.37,Ideal,D,SI1,61.6,55.0,4.63,4.67,2.88,947
18060,0.31,Ideal,E,IF,61.8,56.0,4.36,4.39,2.71,949
4485,1.51,Ideal,E,SI2,62.1,57.0,7.35,7.29,4.55,10080
20881,1.24,Ideal,G,VVS2,60.3,56.0,6.98,6.94,4.19,9254
17950,1.06,Very Good,G,SI2,61.6,56.0,6.59,6.56,4.04,4711
16077,0.32,Very Good,F,VVS1,63.0,56.0,4.37,4.33,2.74,926
16520,0.51,Ideal,E,SI1,60.3,57.0,5.22,5.18,3.14,1438
29177,0.57,Ideal,F,VVS2,62.0,57.0,5.36,5.32,3.31,2302
12926,2.0,Premium,J,SI1,61.5,58.0,8.08,8.02,4.97,12493
13701,0.33,Ideal,G,VVS1,61.2,57.0,4.42,4.44,2.71,868
12021,0.3,Very Good,H,SI1,62.2,58.0,4.26,4.29,2.66,427
26970,0.33,Premium,E,VS2,59.6,60.0,4.55,4.51,2.69,693
12209,0.7,Very Good,F,SI1,61.6,59.0,5.66,5.68,3.5,18680
16990,0.53,Ideal,G,VVS2,61.2,56.0,5.21,5.26,3.21,1980
28570,0.3,Ideal,E,VS2,62.5,57.0,4.25,4.27,2.66,621
17673,0.35,Ideal,D,VS2,61.3,56.0,4.54,4.58,2.8,829
30317,0.37,Ideal,D,VS2,61.9,55.0,4.63,4.6,2.85,890
4039,1.0,Good,H,SI2,57.7,61.0,6.56,6.52,3.79,4129
3960,0.9,Ideal,H,SI1,62.0,57.0,6.13,6.09,3.81,3402
24778,2.1,Ideal,H,SI1,60.2,57.0,8.26,8.2,4.98,18062
28183,1.0,Ideal,F,VS2,62.3,56.0,6.38,6.41,3.98,5988
12872,1.31,Ideal,I,SI1,62.9,58.0,6.99,6.93,4.38,6471
15556,0.3,Ideal,G,IF,62.1,54.0,4.32,4.34,2.69,863
19030,0.56,Ideal,G,VVS1,61.0,56.0,5.34,5.36,3.27,1925
3567,0.25,Ideal,F,VS1,61.3,56.0,4.11,4.13,2.52,503
24418,0.97,Very Good,G,SI1,61.3,56.0,6.34,6.38,3.91,4386
31445,0.42,Premium,G,VS1,61.9,58.0,4.81,4.78,2.97,1050
5024,1.01,Ideal,J,VS2,62.0,56.0,6.43,6.4,3.97,3858
17175,0.4,Ideal,E,SI1,61.3,57.0,4.75,4.78,2.93,806
26725,1.2,Very Good,G,VS2,62.6,58.0,6.75,6.77,4.24,7424
11356,0.34,Ideal,D,SI1,62.0,55.0,4.44,4.49,2.77,663
18997,0.7,Premium,G,VS2,62.0,60.0,5.67,5.64,3.51,2501
8139,0.33,Premium,I,VVS2,59.3,59.0,4.49,4.54,2.68,581
14692,0.33,Very Good,G,VS2,63.2,56.0,4.49,4.46,2.82,631
4937,0.3,Ideal,F,IF,61.8,58.0,4.29,4.32,2.66,886
17976,0.33,Ideal,F,VVS1,62.0,55.0,4.45,4.44,2.75,912
28276,0.58,Premium,E,VS2,60.1,60.0,5.4,5.35,3.23,1823
4565,0.91,Premium,F,SI1,62.7,59.0,6.24,6.17,3.89,4036
9363,0.73,Ideal,E,VS1,62.3,57.0,5.75,5.73,3.58,2824
13109,0.4,Good,F,SI1,63.3,57.0,4.73,4.69,2.98,796
19937,0.3,Ideal,D,VS2,61.2,55.0,4.33,4.33,2.65,612
13950,1.0,Fair,G,SI2,65.7,60.0,6.11,6.06,4.02,2793
24288,0.51,Ideal,F,VVS2,60.9,57.0,5.17,5.2,3.16,2086
5842,0.56,Ideal,F,VS1,61.5,57.0,5.3,5.32,3.27,2148
28068,1.01,Premium,G,SI1,62.7,58.0,6.35,6.3,3.97,4475
13162,0.26,Very Good,D,VVS2,62.3,56.0,4.08,4.11,2.55,554
10020,0.3,Ideal,F,VS1,61.9,56.0,4.31,4.34,2.68,716
30348,1.08,Premium,H,SI2,60.4,57.0,6.62,6.66,4.02,3968
17828,1.1,Ideal,G,VS2,62.3,54.0,6.64,6.69,4.15,7079
21132,0.39,Very Good,G,VS2,63.3,57.0,4.65,4.62,2.93,1009
14364,0.54,Ideal,E,SI1,61.4,56.0,5.25,5.27,3.23,1608
31574,1.71,Premium,I,VS1,63.0,58.0,7.64,7.53,4.78,11322
29863,0.35,Premium,F,VS2,61.9,58.0,4.56,4.51,2.8,706
8693,1.7,Ideal,I,SI1,64.1,56.0,7.51,7.54,4.83,9037
8032,0.7,Very Good,G,SI1,63.2,56.0,5.64,5.67,3.57,2331
1336,0.54,Ideal,G,VS2,61.2,56.0,5.25,5.28,3.22,1599
30281,0.38,Ideal,E,VS1,61.5,55.0,4.66,4.69,2.88,905
4297,0.7,Good,J,VS1,63.6,56.0,5.58,5.61,3.56,2052
30469,0.7,Ideal,E,VS1,61.9,55.0,5.67,5.71,3.53,3478
3127,1.11,Premium,H,SI1,61.1,61.0,6.61,6.66,4.06,5405
4262,0.4,Ideal,G,VS1,61.7,54.0,4.76,4.81,2.95,817
14039,0.9,Premium,E,SI1,61.5,59.0,6.27,6.22,3.84,4259
3131,1.01,Very Good,F,VS2,63.6,57.0,6.35,6.41,4.06,6274
26922,0.39,Ideal,H,SI1,62.1,56.0,4.73,4.69,2.92,818
4346,1.01,Good,D,SI2,63.9,56.0,6.36,6.32,4.05,4032
3433,0.7,Very Good,I,VS1,62.6,59.0,5.64,5.67,3.54,2438
5497,0.72,Very Good,D,VS2,60.7,58.0,5.78,5.81,3.51,2993
2648,1.01,Premium,G,VS1,62.5,58.0,6.38,6.37,3.99,6499
25261,1.51,Premium,G,SI1,62.3,58.0,7.35,7.32,4.57,6212
20180,1.04,Very Good,J,SI1,63.1,59.0,6.46,6.41,4.05,3587
19433,0.72,Very Good,I,VS2,62.7,58.0,5.76,5.69,3.59,2346
14415,0.41,Ideal,E,SI1,61.2,57.0,4.8,4.83,2.94,994
7963,1.62,Premium,I,VS2,62.0,58.0,7.54,7.58,4.68,11360
19283,2.01,Premium,I,SI1,61.8,58.0,8.08,8.01,4.96,15528
20952,0.33,Premium,I,SI1,61.2,57.0,4.41,4.44,2.71,574
15062,0.7,Very Good,D,SI1,60.4,60.0,5.74,5.81,3.49,3026
17684,1.26,Ideal,G,SI1,61.9,55.0,6.95,6.9,4.27,7459
19018,0.7,Premium,J,SI1,62.1,60.0,5.68,5.72,3.53,2048
27576,0.96,Premium,D,SI2,61.7,60.0,6.25,6.29,3.86,4199
5469,0.9,Premium,D,SI1,61.9,58.0,6.11,6.14,3.79,4579
1291,0.7,Very Good,E,VS2,63.4,56.0,5.58,5.61,3.55,2610
3937,1.0,Premium,G,SI1,61.2,59.0,6.35,6.4,3.9,5387
19294,0.53,Ideal,E,VS2,62.7,54.0,5.16,5.2,3.25,1656
14643,0.42,Ideal,D,SI1,61.8,57.0,4.76,4.8,2.95,810
364,0.33,Ideal,I,VVS2,61.9,56.0,4.42,4.39,2.72,743
26388,1.01,Very Good,G,VS2,63.4,55.0,6.41,6.37,4.05,6471
30100,0.24,Very Good,F,VVS2,62.9,58.0,4.0,4.02,2.53,552
1633,1.39,Ideal,D,VS2,61.5,56.0,7.21,7.25,4.46,12012
22885,0.73,Ideal,G,VS1,61.4,57.0,5.8,5.83,3.57,3137
24234,0.71,Ideal,F,SI2,62.3,57.0,5.71,5.73,3.57,2393
27440,0.41,Ideal,F,VS1,61.3,56.0,4.81,4.85,2.96,1180
19618,1.13,Very Good,F,VS1,62.0,58.0,6.61,6.66,4.11,7955
19102,1.35,Ideal,I,VS2,62.3,55.0,7.07,7.09,4.42,9050
10366,0.51,Ideal,G,SI1,61.7,54.0,5.13,5.18,3.18,1315
558,0.34,Very Good,G,VS2,61.5,61.0,4.46,4.49,2.75,596
25140,1.01,Premium,F,SI1,62.8,59.0,6.35,6.4,4.0,4989
28732,0.39,Ideal,H,VS1,61.0,57.0,4.7,4.73,2.88,792
27185,0.4,Ideal,E,VS1,62.2,56.0,4.74,4.71,2.94,1125
23918,0.3,Ideal,I,VVS2,60.0,60.0,4.32,4.35,2.6,675
12173,0.71,Good,D,SI1,63.8,59.0,5.66,5.59,3.58,2320
6792,1.06,Premium,F,VVS2,60.3,60.0,6.65,6.61,4.0,8246
31437,1.01,Very Good,F,SI1,63.1,59.0,6.39,6.34,4.02,5229
20745,0.3,Ideal,H,VS1,62.9,56.0,4.29,4.27,2.69,675
11884,0.33,Premium,E,SI1,62.2,58.0,4.4,4.43,2.75,743
30092,0.58,Very Good,D,SI1,60.9,57.0,5.43,5.48,3.32,1642
21161,1.06,Ideal,G,VS1,61.1,56.0,6.57,6.61,4.03,7218
28196,1.51,Ideal,F,SI1,61.9,57.0,7.37,7.32,4.54,11746
26170,1.0,Ideal,F,SI2,62.6,56.0,6.43,6.32,3.99,4696
8592,1.24,Very Good,I,SI1,62.9,59.0,6.79,6.85,4.29,5504
9764,1.59,Ideal,H,SI1,61.2,56.0,7.57,7.52,4.62,10623
14950,1.34,Premium,G,SI2,62.6,58.0,7.06,7.0,4.42,6079
22890,0.34,Ideal,F,VS2,62.9,55.0,4.47,4.44,2.8,880
8296,1.01,Good,G,SI1,63.6,56.0,6.37,6.32,4.03,4588
9952,0.35,Ideal,F,VS2,61.4,56.0,4.54,4.57,2.8,706
27081,1.16,Ideal,G,VVS2,62.5,54.0,6.77,6.7,4.21,8971
5399,0.3,Premium,E,VVS1,61.8,58.0,4.35,4.32,2.68,1014
13513,0.31,Very Good,H,SI1,63.4,56.0,4.29,4.27,2.71,426
7205,1.16,Ideal,G,VS2,62.0,55.0,6.76,6.7,4.19,8079
12562,0.32,Premium,I,SI1,62.1,59.0,4.38,4.41,2.73,535
1501,0.71,Good,F,VS1,63.5,55.0,5.59,5.66,3.58,2459
24602,0.59,Ideal,E,SI1,61.5,55.0,5.38,5.42,3.32,1790
25983,2.03,Very Good,I,SI1,62.6,61.0,7.96,8.01,5.0,15303
19646,1.0,Good,I,SI1,57.4,59.0,6.53,6.47,3.72,3998
10293,1.02,Good,H,SI1,64.0,60.0,6.29,6.33,4.05,4382
30420,1.06,Premium,G,SI1,62.3,57.0,6.55,6.52,4.08,5056
7686,0.41,Ideal,E,SI1,61.3,57.0,4.81,4.78,2.94,969
17974,0.9,Premium,H,SI1,61.4,59.0,6.14,6.19,3.78,3391
24718,1.21,Ideal,J,VS1,61.7,56.0,6.85,6.83,4.22,5182
12892,0.29,Very Good,F,VS1,62.4,58.0,4.23,4.28,2.65,504
25568,0.51,Ideal,D,VS1,62.2,56.0,5.12,5.09,3.18,1856
5429,0.52,Ideal,E,SI1,61.8,56.0,5.17,5.2,3.2,1410
15652,1.01,Ideal,G,VS2,62.4,54.0,6.35,6.38,3.98,6264
14565,1.52,Very Good,H,SI1,59.1,60.0,7.56,7.61,4.49,10372
23507,0.3,Ideal,G,VS1,62.3,56.0,4.32,4.34,2.69,776
14080,0.7,Very Good,F,SI1,61.4,59.0,5.67,5.69,3.5,2161
12155,1.03,Ideal,G,SI1,61.9,56.0,6.48,6.52,4.02,5703
15563,2.03,Premium,I,VS1,60.4,60.0,8.19,8.14,4.94,16570
27407,0.4,Ideal,G,VVS1,61.5,55.0,4.77,4.79,2.93,1100
1851,1.01,Premium,H,SI2,61.6,61.0,6.42,6.39,3.95,3838
29434,0.3,Premium,D,SI1,61.8,58.0,4.31,4.34,2.67,662
2390,1.01,Ideal,H,SI1,61.2,57.0,6.44,6.49,3.96,5387
18955,0.9,Premium,I,VS2,62.2,59.0,6.14,6.11,3.8,3265
13834,0.39,Very Good,G,VS2,62.2,56.0,4.64,4.68,2.89,746
24916,0.38,Ideal,F,VS2,62.5,57.0,4.64,4.66,2.91,879
21554,1.52,Premium,H,SI1,61.9,58.0,7.38,7.43,4.58,9366
1731,0.71,Premium,E,SI1,60.7,58.0,5.76,5.82,3.52,2515
10254,0.3,Very Good,H,VS1,59.9,60.0,4.32,4.35,2.6,461
10667,0.5,Very Good,D,SI2,62.0,56.0,5.1,5.15,3.18,1232
13635,1.01,Very Good,I,SI1,61.7,63.0,6.4,6.37,3.94,3808
4959,1.12,Premium,G,VS2,59.8,59.0,6.83,6.77,4.07,6756
26247,0.71,Very Good,E,VS1,63.9,56.0,5.69,5.65,3.62,3336
28076,0.53,Very Good,D,SI2,61.8,55.0,5.16,5.19,3.2,1286
29466,2.02,Ideal,G,SI2,61.7,57.0,8.07,8.03,4.97,15116
19704,0.72,Very Good,H,VS2,63.2,57.0,5.69,5.73,3.6,2441
16822,0.73,Ideal,F,VS2,61.6,56.0,5.79,5.78,3.56,3181
8567,1.0,Premium,E,SI1,60.1,59.0,6.46,6.48,3.9,5206
1012,0.41,Ideal,G,VS2,61.0,56.0,4.79,4.82,2.93,1061
29845,1.14,Ideal,H,VS2,62.0,55.0,6.74,6.65,4.16,6186
13842,1.01,Premium,H,SI1,62.7,59.0,6.37,6.34,3.99,4720
6654,0.7,Premium,D,SI1,62.5,58.0,5.64,5.67,3.54,2753
9140,0.4,Premium,E,SI1,61.1,60.0,4.73,4.75,2.9,704
28290,1.01,Premium,F,VS1,61.5,58.0,6.46,6.43,3.97,7727
7021,0.58,Ideal,E,VS2,61.9,55.0,5.34,5.4,3.32,1929
24743,1.01,Premium,D,SI2,60.2,58.0,6.42,6.49,3.9,4558
30961,0.23,Very Good,F,VS2,61.7,57.0,3.92,3.95,2.43,369
24528,0.35,Ideal,E,VS2,61.4,56.0,4.54,4.57,2.8,815
903,1.51,Ideal,F,SI1,61.9,56.0,7.37,7.4,4.56,12308
21272,1.59,Ideal,F,VS1,62.6,58.0,7.37,7.41,4.62,16683
13757,0.34,Ideal,E,VS2,61.9,55.0,4.48,4.5,2.79,863
19301,0.7,Premium,G,VS2,59.8,60.0,5.72,5.77,3.44,2512
20414,0.3,Very Good,E,VS1,61.1,60.0,4.3,4.35,2.64,635
3119,0.72,Ideal,E,SI1,62.3,56.0,5.74,5.76,3.58,2573
13553,0.39,Premium,G,VS2,61.7,57.0,4.71,4.68,2.9,1009
11116,1.01,Premium,G,SI1,62.1,58.0,6.42,6.38,3.98,4513
20937,1.7,Very Good,G,VS2,61.0,57.0,7.63,7.67,4.68,15261
7265,1.01,Ideal,F,VS1,62.0,56.0,6.45,6.46,4.0,7602
10354,0.3,Ideal,F,VVS1,62.1,54.0,4.31,4.34,2.68,1114
24754,1.82,Very Good,F,SI1,61.8,56.0,7.8,7.85,4.83,12615
27005,0.31,Ideal,D,VS2,62.0,56.0,4.36,4.39,2.71,707
14989,0.74,Ideal,E,SI1,62.3,54.0,5.78,5.81,3.6,2898
5034,0.73,Ideal,E,SI1,62.8,57.0,5.77,5.72,3.6,2721
17868,0.72,Ideal,I,SI1,61.9,55.0,5.74,5.77,3.57,2273
1826,0.3,Ideal,E,VS1,61.6,57.0,4.27,4.3,2.64,603
7432,0.41,Ideal,D,VVS1,60.5,56.0,4.85,4.87,2.93,1441
12965,0.44,Premium,F,VS1,60.8,58.0,4.93,4.89,2.99,1031
29058,0.7,Ideal,F,VS1,62.9,57.0,5.65,5.67,3.56,2834
19984,1.3,Premium,G,VS1,62.2,59.0,7.01,7.06,4.36,7685
3493,1.09,Very Good,F,VS1,60.6,59.0,6.59,6.71,4.02,8081
17728,1.52,Ideal,G,VS2,62.1,57.0,7.33,7.4,4.58,12870
28998,1.26,Premium,I,VS1,60.0,58.0,7.04,6.99,4.21,6532
23863,0.34,Ideal,H,VS2,62.0,55.0,4.46,4.48,2.78,537
18308,1.01,Very Good,G,SI1,63.1,59.0,6.35,6.4,4.02,5037
1726,1.06,Premium,F,SI1,61.8,57.0,6.53,6.57,4.05,5198
18597,1.56,Premium,H,SI1,61.4,58.0,7.46,7.43,4.58,6146
7383,0.44,Premium,D,VS1,60.1,58.0,4.95,4.88,2.96,1294
15552,2.02,Very Good,E,SI2,62.0,59.0,8.08,8.15,5.01,17422
13304,0.9,Ideal,E,SI1,62.6,56.0,6.16,6.19,3.86,4853
10955,1.5,Premium,E,SI2,61.1,59.0,7.35,7.3,4.47,9075
26180,1.01,Premium,E,SI1,62.9,60.0,6.37,6.34,4.0,5183
26581,0.32,Ideal,D,VS2,62.1,55.0,4.41,4.38,2.74,972
16367,1.25,Ideal,F,VS2,61.3,55.0,6.93,6.97,4.27,10656
12118,0.71,Ideal,I,VVS1,60.9,55.0,5.77,5.83,3.53,2609
